l_gp_a,g_gp_a,b_gp_a,l_wp_a,g_wp_a,b_wp_a,p,ll
0.20952132586916078,1.0752957679519848e-05,0.5774408812035994,1.0368991974795063,0.058998684335986304,2.232220621308216,1,-444764.21408796054
